track,fast_driver,fast_lap_time,slow_driver,slow_lap_time,time_gap,corner,brake_delta,apex_throttle_delta,duration_delta,fast_brake,slow_brake,fast_apex_throttle,slow_apex_throttle,time_lost_sec
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,3,-48.285,0.81,-83,99.405,51.120000000000005,2.44,3.25,-3.3200000000000003
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,4,-2.365000000000002,-0.040000000000000036,-43,43.02,40.655,2.52,2.48,-1.72
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,5,0.0,20.080000000000005,11,0.0,0.0,33.79,53.870000000000005,0.44
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,6,-59.33,50.81,-12,59.33,0.0,2.54,53.35,-0.48
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,7,2.5,-0.029999999999999805,-34,60.4,62.9,2.51,2.48,-1.36
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,8,74.025,-32.160000000000004,-5,0.0,74.025,34.96,2.8000000000000003,-0.2
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,9,78.805,-35.31,54,0.0,78.805,37.75,2.44,2.16
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,10,-66.35000000000001,-0.8899999999999999,43,75.84,9.49,2.57,1.68,1.72
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,11,-9.065000000000012,-0.08000000000000007,15,100.93,91.865,2.56,2.48,0.6
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,12,22.569999999999993,-0.11000000000000032,80,78.635,101.205,2.62,2.51,3.2
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,13,-17.32,0.06999999999999984,-33,53.99,36.67,2.6,2.67,-1.32
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,14,-46.465,0.3200000000000003,-23,109.43,62.965,2.48,2.8000000000000003,-0.92
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,15,-16.205,-1.15,-94,60.765,44.56,2.48,1.33,-3.7600000000000002
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,16,103.815,-3.5800000000000005,90,0.0,103.815,6.0600000000000005,2.48,3.6
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,17,0.0,-10.370000000000001,1,0.0,0.0,32.49,22.12,0.04
VIR,GR86-036-98,117.021,GR86-006-7,128.674,11.653000000000006,18,7.854999999999997,0.7199999999999998,-4,30.43,38.285,2.47,3.19,-0.16
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,1,-23.67,0.050000000000000266,1,105.905,82.235,2.51,2.56,0.04
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,2,-18.585000000000008,0.0,24,98.9,80.315,2.48,2.48,0.96
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,3,-41.845,-0.5,-18,99.405,57.56,2.44,1.94,-0.72
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,4,-43.02,46.68,-100,43.02,0.0,2.52,49.2,-4.0
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,5,22.555,-31.33,98,0.0,22.555,33.79,2.46,3.92
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,6,-3.8149999999999977,-0.10999999999999988,58,59.33,55.515,2.54,2.43,2.32
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,7,-60.4,36.49,-51,60.4,0.0,2.51,39.0,-2.04
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,8,63.525,-32.42,-1,0.0,63.525,34.96,2.54,-0.04
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,9,71.675,-35.26,43,0.0,71.675,37.75,2.49,1.72
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,10,-27.285000000000004,-0.040000000000000036,-13,75.84,48.555,2.57,2.53,-0.52
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,11,-54.525000000000006,-1.28,-4,100.93,46.405,2.56,1.28,-0.16
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,12,-35.175000000000004,-0.10000000000000009,54,78.635,43.46,2.62,2.52,2.16
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,13,-32.03,-0.10000000000000009,-63,53.99,21.96,2.6,2.5,-2.52
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,14,-56.400000000000006,-0.040000000000000036,-3,109.43,53.03,2.48,2.44,-0.12
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,15,2.134999999999998,0.029999999999999805,-97,60.765,62.9,2.48,2.51,-3.88
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,16,84.95,-3.5900000000000003,75,0.0,84.95,6.0600000000000005,2.47,3.0
VIR,GR86-036-98,117.021,GR86-013-80,130.924,13.903000000000006,17,38.865,-30.020000000000003,70,0.0,38.865,32.49,2.47,2.8000000000000003
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,1,10.114999999999995,0.11000000000000032,13,105.905,116.02,2.51,2.62,0.52
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,2,-26.17,0.020000000000000018,27,98.9,72.73,2.48,2.5,1.08
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,3,-70.41,0.050000000000000266,-38,99.405,28.995,2.44,2.49,-1.52
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,4,-0.4450000000000003,0.0,-52,43.02,42.575,2.52,2.52,-2.08
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,5,106.62,-31.29,61,0.0,106.62,33.79,2.5,2.44
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,6,39.66,-0.6200000000000001,14,59.33,98.99,2.54,1.92,0.56
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,7,45.245,0.25,-45,60.4,105.645,2.51,2.76,-1.8
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,8,38.18,-30.23,85,0.0,38.18,34.96,4.73,3.4
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,9,108.33,-35.15,21,0.0,108.33,37.75,2.6,0.84
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,10,14.649999999999991,-0.06999999999999984,47,75.84,90.49,2.57,2.5,1.8800000000000001
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,11,-4.470000000000013,0.029999999999999805,29,100.93,96.46,2.56,2.59,1.16
VIR,GR86-036-98,117.021,GR86-015-31,129.0,11.979,12,-78.635,27.02,0,78.635,0.0,2.62,29.64,0.0
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,1,4.239999999999995,0.07000000000000028,1,105.905,110.145,2.51,2.58,0.04
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,2,4.134999999999991,0.020000000000000018,79,98.9,103.035,2.48,2.5,3.16
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,3,-47.78,0.06000000000000005,-21,99.405,51.625,2.44,2.5,-0.84
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,4,41.335,0.20000000000000018,-102,43.02,84.355,2.52,2.72,-4.08
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,5,55.545,-31.349999999999998,45,0.0,55.545,33.79,2.44,1.8
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,6,-59.33,34.42,-8,59.33,0.0,2.54,36.96,-0.32
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,7,0.990000000000002,-0.009999999999999787,-13,60.4,61.39,2.51,2.5,-0.52
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,8,78.955,-32.480000000000004,47,0.0,78.955,34.96,2.48,1.8800000000000001
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,9,35.050000000000004,-35.28,35,0.0,35.050000000000004,37.75,2.47,1.4000000000000001
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,10,31.924999999999997,-0.040000000000000036,-4,75.84,107.765,2.57,2.53,-0.16
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,11,-10.820000000000007,0.009999999999999787,10,100.93,90.11,2.56,2.57,0.4
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,12,-11.615000000000009,-0.1200000000000001,44,78.635,67.02,2.62,2.5,1.76
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,13,-7.844999999999999,-0.1299999999999999,-49,53.99,46.145,2.6,2.47,-1.96
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,14,-60.84,0.0,33,109.43,48.59,2.48,2.48,1.32
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,15,-60.765,29.21,-32,60.765,0.0,2.48,31.69,-1.28
VIR,GR86-036-98,117.021,GR86-016-55,128.523,11.501999999999995,16,0.0,12.110000000000001,17,0.0,0.0,6.0600000000000005,18.17,0.68
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,1,15.840000000000003,-0.03999999999999959,88,105.905,121.745,2.51,2.47,3.52
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,2,-54.095000000000006,-0.04999999999999982,54,98.9,44.805,2.48,2.43,2.16
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,3,-9.235,0.06000000000000005,-22,99.405,90.17,2.44,2.5,-0.88
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,4,42.785000000000004,-0.040000000000000036,-86,43.02,85.805,2.52,2.48,-3.44
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,5,0.0,-3.349999999999998,-1,0.0,0.0,33.79,30.44,-0.04
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,6,29.435000000000002,-0.3999999999999999,-10,59.33,88.765,2.54,2.14,-0.4
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,7,33.525,0.03000000000000025,-63,60.4,93.925,2.51,2.54,-2.52
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,8,72.895,-32.46,31,0.0,72.895,34.96,2.5,1.24
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,9,35.74,-35.3,32,0.0,35.74,37.75,2.45,1.28
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,10,23.840000000000003,-0.029999999999999805,3,75.84,99.68,2.57,2.54,0.12
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,11,-34.915000000000006,-0.06000000000000005,61,100.93,66.015,2.56,2.5,2.44
VIR,GR86-036-98,117.021,GR86-022-13,128.49,11.469000000000008,12,1.2049999999999983,-0.14000000000000012,35,78.635,79.84,2.62,2.48,1.4000000000000001
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,1,1.5849999999999937,1.27,-5,105.905,107.49,2.51,3.78,-0.2
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,2,3.5549999999999926,0.020000000000000018,42,98.9,102.455,2.48,2.5,1.68
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,3,-17.655,0.020000000000000018,-19,99.405,81.75,2.44,2.46,-0.76
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,4,-15.795000000000002,-0.04999999999999982,-17,43.02,27.225,2.52,2.47,-0.68
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,5,45.0,-30.58,2,0.0,45.0,33.79,3.21,0.08
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,6,-10.5,-0.040000000000000036,39,59.33,48.83,2.54,2.5,1.56
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,7,0.8999999999999986,1.1800000000000002,-65,60.4,61.3,2.51,3.69,-2.6
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,8,64.125,-32.51,35,0.0,64.125,34.96,2.45,1.4000000000000001
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,9,70.06,-35.18,5,0.0,70.06,37.75,2.57,0.2
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,10,-25.375,-0.08999999999999986,39,75.84,50.465,2.57,2.48,1.56
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,11,-61.68000000000001,-0.040000000000000036,7,100.93,39.25,2.56,2.52,0.28
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,12,-78.635,49.910000000000004,2,78.635,0.0,2.62,52.53,0.08
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,13,30.095000000000006,-0.1200000000000001,-96,53.99,84.08500000000001,2.6,2.48,-3.84
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,14,-32.0,-0.009999999999999787,-10,109.43,77.43,2.48,2.47,-0.4
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,15,-3.174999999999997,0.0,-23,60.765,57.59,2.48,2.48,-0.92
VIR,GR86-036-98,117.021,GR86-024-41,130.423,13.402000000000001,16,44.285,-3.6000000000000005,67,0.0,44.285,6.0600000000000005,2.46,2.68
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,1,-16.814999999999998,-0.019999999999999574,123,105.905,89.09,2.51,2.49,4.92
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,2,-64.305,0.18999999999999995,70,98.9,34.595,2.48,2.67,2.8000000000000003
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,3,-30.689999999999998,0.06999999999999984,-27,99.405,68.715,2.44,2.51,-1.08
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,4,-43.02,32.82,-92,43.02,0.0,2.52,35.34,-3.68
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,5,53.120000000000005,-31.09,48,0.0,53.120000000000005,33.79,2.7,1.92
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,6,50.69500000000001,0.16000000000000014,117,59.33,110.025,2.54,2.7,4.68
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,7,15.440000000000005,-0.06999999999999984,58,60.4,75.84,2.51,2.44,2.32
VIR,GR86-036-98,117.021,GR86-026-72,128.5,11.479,8,69.37,-32.410000000000004,77,0.0,69.37,34.96,2.5500000000000003,3.08
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,1,-10.224999999999994,0.06000000000000005,7,105.905,95.68,2.51,2.57,0.28
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,2,-51.62500000000001,0.16000000000000014,3,98.9,47.275,2.48,2.64,0.12
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,3,-7.159999999999997,0.050000000000000266,-80,99.405,92.245,2.44,2.49,-3.2
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,4,63.934999999999995,-0.040000000000000036,-57,43.02,106.955,2.52,2.48,-2.2800000000000002
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,5,0.0,-1.3999999999999986,5,0.0,0.0,33.79,32.39,0.2
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,6,-26.854999999999997,-0.08999999999999986,85,59.33,32.475,2.54,2.45,3.4
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,7,-32.81,-0.05999999999999961,119,60.4,27.59,2.51,2.45,4.76
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,8,0.0,-30.05,35,0.0,0.0,34.96,4.91,1.4000000000000001
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,9,42.715,-35.3,7,0.0,42.715,37.75,2.45,0.28
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,10,-28.0,-0.08999999999999986,15,75.84,47.84,2.57,2.48,0.6
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,11,-52.00500000000001,-0.31999999999999984,13,100.93,48.925,2.56,2.24,0.52
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,12,-48.800000000000004,-0.14000000000000012,38,78.635,29.835,2.62,2.48,1.52
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,13,-53.99,-0.1200000000000001,-47,53.99,0.0,2.6,2.48,-1.8800000000000001
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,14,-28.155,0.0,122,109.43,81.275,2.48,2.48,4.88
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,15,-54.43,0.1299999999999999,-80,60.765,6.335,2.48,2.61,-3.2
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,16,0.0,25.049999999999997,4,0.0,0.0,6.0600000000000005,31.11,0.16
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,17,14.33,-29.94,1,0.0,14.33,32.49,2.5500000000000003,0.04
VIR,GR86-036-98,117.021,GR86-028-89,136.092,19.071000000000012,18,13.520000000000003,0.009999999999999787,-37,30.43,43.95,2.47,2.48,-1.48
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,1,-14.530000000000001,-0.04999999999999982,-6,105.905,91.375,2.51,2.46,-0.24
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,2,-24.555000000000007,0.020000000000000018,34,98.9,74.345,2.48,2.5,1.36
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,3,-58.125,-0.009999999999999787,-34,99.405,41.28,2.44,2.43,-1.36
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,4,47.18,-0.040000000000000036,-44,43.02,90.2,2.52,2.48,-1.76
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,5,112.865,-31.31,59,0.0,112.865,33.79,2.48,2.36
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,6,-59.33,33.18,-10,59.33,0.0,2.54,35.72,-0.4
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,7,46.115,0.11000000000000032,-24,60.4,106.515,2.51,2.62,-0.96
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,8,108.745,-32.54,47,0.0,108.745,34.96,2.42,1.8800000000000001
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,9,56.875,-35.33,61,0.0,56.875,37.75,2.42,2.44
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,10,34.565,-0.17999999999999972,-13,75.84,110.405,2.57,2.39,-0.52
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,11,-11.719999999999999,-0.1200000000000001,58,100.93,89.21000000000001,2.56,2.44,2.32
VIR,GR86-036-98,117.021,GR86-032-15,129.135,12.11399999999999,12,-27.42,-0.1499999999999999,69,78.635,51.215,2.62,2.47,2.7600000000000002
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,1,28.400000000000006,0.07000000000000028,7,105.905,134.305,2.51,2.58,0.28
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,2,-59.80500000000001,0.0,51,98.9,39.095,2.48,2.48,2.04
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,3,-64.88499999999999,0.010000000000000231,-24,99.405,34.52,2.44,2.45,-0.96
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,4,57.529999999999994,0.0,-101,43.02,100.55,2.52,2.52,-4.04
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,5,84.86,-31.28,44,0.0,84.86,33.79,2.51,1.76
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,6,20.205,-0.55,24,59.33,79.535,2.54,1.99,0.96
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,7,55.82,-0.04999999999999982,-51,60.4,116.22,2.51,2.46,-2.04
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,8,46.865,-32.31,-8,0.0,46.865,34.96,2.65,-0.32
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,9,37.45,-36.26,21,0.0,37.45,37.75,1.49,0.84
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,10,-51.88,-0.33999999999999986,23,75.84,23.96,2.57,2.23,0.92
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,11,18.019999999999996,-0.06999999999999984,0,100.93,118.95,2.56,2.49,0.0
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,12,-22.480000000000004,-0.14000000000000012,39,78.635,56.155,2.62,2.48,1.56
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,13,-20.370000000000005,-0.1499999999999999,-71,53.99,33.62,2.6,2.45,-2.84
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,14,-52.74000000000001,0.07000000000000028,-22,109.43,56.69,2.48,2.5500000000000003,-0.88
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,15,13.644999999999996,0.04999999999999982,-57,60.765,74.41,2.48,2.53,-2.2800000000000002
VIR,GR86-036-98,117.021,GR86-033-46,128.464,11.442999999999998,16,34.78,-3.6500000000000004,77,0.0,34.78,6.0600000000000005,2.41,3.08
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,1,3.7549999999999955,4.79,25,105.905,109.66,2.51,7.3,1.0
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,2,-19.39500000000001,7.139999999999999,22,98.9,79.505,2.48,9.62,0.88
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,3,-73.95,2.9200000000000004,-50,99.405,25.455,2.44,5.36,-2.0
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,4,-21.520000000000003,0.1200000000000001,-34,43.02,21.5,2.52,2.64,-1.36
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,5,64.155,-31.36,68,0.0,64.155,33.79,2.43,2.72
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,6,-59.33,33.82,-9,59.33,0.0,2.54,36.36,-0.36
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,7,7.324999999999996,0.7900000000000005,-65,60.4,67.725,2.51,3.3000000000000003,-2.6
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,8,67.615,-32.5,33,0.0,67.615,34.96,2.46,1.32
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,9,37.02,-35.3,10,0.0,37.02,37.75,2.45,0.4
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,10,-26.290000000000006,-0.1299999999999999,-2,75.84,49.55,2.57,2.44,-0.08
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,11,-83.87,-0.08999999999999986,25,100.93,17.06,2.56,2.47,1.0
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,12,-51.35000000000001,0.73,34,78.635,27.285,2.62,3.35,1.36
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,13,23.119999999999997,0.31999999999999984,-16,53.99,77.11,2.6,2.92,-0.64
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,14,-53.595000000000006,0.52,-14,109.43,55.835,2.48,3.0,-0.56
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,15,29.070000000000007,0.020000000000000018,-66,60.765,89.83500000000001,2.48,2.5,-2.64
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,16,34.9,-2.6900000000000004,72,0.0,34.9,6.0600000000000005,3.37,2.88
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,17,67.05,-30.110000000000003,57,0.0,67.05,32.49,2.38,2.2800000000000002
VIR,GR86-036-98,117.021,GR86-051-71,129.13,12.108999999999995,18,-6.32,0.0,-2,30.43,24.11,2.47,2.47,-0.08
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,1,20.049999999999997,-0.9499999999999997,135,105.905,125.955,2.51,1.56,5.4
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,2,-53.595000000000006,-0.2599999999999998,80,98.9,45.305,2.48,2.22,3.2
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,3,-30.415000000000006,-0.1299999999999999,-24,99.405,68.99,2.44,2.31,-0.96
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,4,-43.02,11.09,-73,43.02,0.0,2.52,13.61,-2.92
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,5,73.875,-31.419999999999998,38,0.0,73.875,33.79,2.37,1.52
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,6,53.35000000000001,-0.1499999999999999,7,59.33,112.68,2.54,2.39,0.28
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,7,22.845000000000006,-0.13999999999999968,-42,60.4,83.245,2.51,2.37,-1.68
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,8,10.18,-32.54,59,0.0,10.18,34.96,2.42,2.36
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,9,114.725,-35.41,112,0.0,114.725,37.75,2.34,4.48
VIR,GR86-036-98,117.021,GR86-038-93,131.084,14.063000000000002,10,-18.155,-0.17999999999999972,62,75.84,57.685,2.57,2.39,2.48
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,1,-13.415000000000006,0.16000000000000014,3,105.905,92.49,2.51,2.67,0.12
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,2,-0.7150000000000034,0.1499999999999999,34,98.9,98.185,2.48,2.63,1.36
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,3,-61.36,0.1499999999999999,-37,99.405,38.045,2.44,2.59,-1.48
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,4,-9.800000000000004,-0.08000000000000007,-41,43.02,33.22,2.52,2.44,-1.6400000000000001
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,5,84.145,-31.06,8,0.0,84.145,33.79,2.73,0.32
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,6,-10.405000000000001,0.75,32,59.33,48.925,2.54,3.29,1.28
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,7,-60.4,34.14,-65,60.4,0.0,2.51,36.65,-2.6
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,8,0.0,8.049999999999997,4,0.0,0.0,34.96,43.01,0.16
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,9,75.905,-34.7,3,0.0,75.905,37.75,3.0500000000000003,0.12
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,10,11.614999999999995,6.469999999999999,-9,75.84,87.455,2.57,9.04,-0.36
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,11,-100.93,4.470000000000001,-8,100.93,0.0,2.56,7.03,-0.32
VIR,GR86-036-98,117.021,GR86-040-3,129.789,12.767999999999986,12,-5.094999999999999,-0.18000000000000016,71,78.635,73.54,2.62,2.44,2.84
